"Date","Price","Open","High","Low","Vol.","Change %"
"01/03/2023","88.70","87.05","88.70","86.95","306.42K","1.95%"
"12/29/2022","87.00","88.60","88.60","87.00","225.61K","-1.69%"
"12/28/2022","88.50","88.10","88.50","86.90","213.59K","0.45%"
"12/27/2022","88.10","89.50","89.50","87.00","137.64K","0.34%"
"12/23/2022","87.80","89.00","89.15","87.80","65.31K","-0.90%"
"12/22/2022","88.60","89.75","90.60","88.20","144.45K","-1.45%"
"12/21/2022","89.90","88.70","90.00","87.90","160.09K","3.57%"
"12/20/2022","86.80","88.80","88.80","86.50","160.66K","-0.23%"
"12/19/2022","87.00","88.80","88.80","85.25","250.33K","0.00%"
"12/16/2022","87.00","88.50","89.00","87.00","332.49K","-1.14%"
"12/15/2022","88.00","89.55","89.55","88.00","156.36K","-0.17%"
"12/14/2022","88.15","89.30","89.90","88.15","397.03K","0.11%"
"12/13/2022","88.05","90.95","90.95","88.05","1.31M","-2.06%"
"12/12/2022","89.90","89.90","90.95","88.50","510.87K","0.56%"
"12/09/2022","89.40","91.00","91.70","89.40","238.17K","-0.67%"
"12/07/2022","90.00","91.20","91.80","89.50","621.60K","-0.99%"
"12/06/2022","90.90","92.00","93.05","90.90","334.37K","-1.20%"
